distance,destination_dict,source_dict,name_dict,cab_type_dict,price
3.2,8,11,1,1,30.5
2.8,11,8,6,0,16.5
2.98,10,2,10,1,10.5
3.07,8,11,4,0,32.5
3.07,8,11,2,0,19.5
3.07,8,11,7,0,9.0
1.71,5,10,6,0,13.5
1.25,10,5,6,0,11.0
1.25,10,5,4,0,26.0
2.17,9,7,0,1,19.5
2.17,9,7,1,1,26.5
2.17,9,7,10,1,8.5
4.55,4,8,1,1,34.0
2.85,8,1,12,1,11.5
4.4,4,3,10,1,14.0
4.4,4,3,11,1,25.0
1.11,7,6,2,0,13.5
1.11,7,6,6,0,11.0
1.92,8,1,1,1,29.5
1.56,0,2,9,1,7.0
3.01,2,7,0,1,23.0
1.37,5,1,2,0,13.5
0.75,5,7,6,0,10.5
2.43,1,9,4,0,34.0
3.06,8,11,2,0,19.5
4.74,4,2,1,1,42.0
4.74,4,2,10,1,15.0
1.53,0,2,6,0,10.5
1.53,0,2,3,0,16.5
1.53,0,2,7,0,5.0
3.12,2,10,7,0,7.0
3.12,2,10,2,0,22.5
3.12,2,10,6,0,19.5
3.53,7,2,2,0,19.5
3.53,7,2,3,0,26.0
0.56,5,7,1,1,27.5
0.56,5,7,12,1,7.0
2.02,10,8,7,0,5.0
2.02,10,8,2,0,16.5
2.93,3,11,3,0,22.5
1.07,4,6,11,1,13.0
0.98,6,11,0,1,15.0
0.98,6,11,11,1,10.5
3.05,8,11,7,0,7.0
1.03,7,6,9,1,7.5
4.4,4,3,0,1,31.5
3.45,8,4,4,0,34.0
3.15,3,10,3,0,30.0
3.15,3,10,7,0,9.0
2.48,9,1,10,1,8.0
2.84,3,11,10,1,9.5
3.05,3,7,11,1,17.5
3.05,3,7,12,1,10.5
2.88,2,11,2,0,19.5
2.88,2,11,4,0,32.5
1.54,1,6,2,0,16.5
1.54,1,6,7,0,5.0
0.67,9,10,2,0,10.5
1.36,1,5,1,1,26.0
3.16,3,7,2,0,19.5
1.14,1,5,2,0,13.5
1.66,5,10,2,0,13.5
3.23,7,3,3,0,26.0
2.29,2,1,5,0,10.5
4.17,4,8,6,0,22.5
4.17,4,8,4,0,42.5
1.06,6,7,2,0,13.5
1.01,6,11,1,1,27.5
0.56,5,7,9,1,6.5
0.56,5,7,12,1,7.0
1.5,7,9,1,1,27.0
1.97,8,1,1,1,26.5
1.52,9,11,4,0,26.0
1.39,3,0,5,0,7.0
2.12,8,10,3,0,26.0
1.51,9,11,5,0,9.0
0.73,5,7,4,0,26.0
1.46,2,0,3,0,16.5
1.46,2,0,6,0,10.5
1.46,2,0,2,0,13.5
4.4,4,3,1,1,41.5
1.72,9,11,11,1,17.0
1.72,9,11,1,1,28.5
1.43,0,3,5,0,9.0
1.41,10,6,1,1,26.5
2.84,11,3,2,0,19.5
3.2,2,7,6,0,16.5
3.45,9,0,1,1,35.0
3.05,11,2,1,1,34.5
1.21,6,4,10,1,7.5
2.49,0,9,1,1,33.5
2.58,9,0,4,0,34.0
2.63,6,0,5,0,10.5
1.4,1,5,7,0,3.5
5.31,2,4,2,0,30.0
5.31,2,4,3,0,38.0
5.31,2,4,6,0,26.0
3.22,7,3,3,0,26.0
3.22,7,3,4,0,34.0
1.02,1,5,2,0,11.0
1.02,1,5,5,0,7.0
3.16,6,0,1,1,35.0
3.16,6,0,9,1,11.0
1.77,5,10,4,0,27.5
1.77,5,10,6,0,13.5
2.48,9,1,11,1,14.0
2.48,9,1,9,1,8.5
1.97,8,1,10,1,9.0
2.91,8,10,2,0,38.0
2.91,8,10,6,0,34.0
2.91,8,10,4,0,67.5
2.65,1,2,2,0,19.5
2.32,5,0,1,1,28.5
2.32,5,0,11,1,15.5
2.32,5,0,0,1,21.5
3.01,2,7,10,1,10.5
1.44,9,11,0,1,18.0
2.33,6,0,11,1,20.5
2.74,11,9,1,1,29.5
2.74,11,9,12,1,9.5
2.74,11,9,10,1,9.5
1.64,0,8,0,1,15.0
0.49,7,5,10,1,7.0
0.49,7,5,1,1,26.5
0.49,7,5,12,1,7.0
3.22,7,8,0,1,24.5
3.22,7,8,10,1,13.0
1.16,11,6,0,1,18.0
1.16,11,6,1,1,26.0
1.51,9,1,3,0,16.5
1.91,10,8,0,1,17.5
1.91,10,8,9,1,9.0
2.72,11,3,11,1,18.0
2.72,11,3,10,1,12.0
1.1,8,0,9,1,7.5
7.46,8,4,1,1,54.0
1.12,7,6,4,0,26.0
1.12,7,6,5,0,7.0
1.5,0,2,3,0,16.5
1.5,0,2,7,0,3.0
1.5,0,2,5,0,7.0
2.81,11,3,5,0,9.0
3.03,6,0,5,0,10.5
3.03,6,0,3,0,22.5
3.03,6,0,6,0,16.5
2.29,7,9,10,1,8.5
2.38,10,3,10,1,9.5
2.57,1,9,3,0,22.5
4.74,4,2,11,1,23.0
4.74,4,2,9,1,11.0
4.74,4,2,1,1,41.0
1.4,9,1,0,1,17.0
3.42,8,4,6,0,19.5
3.42,8,4,7,0,7.0
3.5,7,2,2,0,26.0
0.49,7,5,11,1,9.5
0.49,7,5,1,1,26.5
1.5,0,3,12,1,11.5
2.29,0,5,2,0,19.5
1.39,1,5,4,0,26.0
1.07,6,7,2,0,13.5
1.07,6,7,7,0,5.0
1.16,10,5,1,1,27.0
4.47,4,2,7,0,9.0
2.39,9,1,7,0,7.0
2.39,9,1,6,0,16.5
1.46,1,6,10,1,8.5
0.75,5,11,2,0,11.0
0.45,9,4,7,0,5.0
0.56,5,7,11,1,10.5
0.56,5,7,9,1,6.5
0.65,11,5,6,0,10.5
2.66,10,3,0,1,23.5
2.45,10,2,11,1,15.0
2.38,6,0,4,0,34.0
4.56,3,4,7,0,5.0
4.56,3,4,2,0,26.0
4.56,3,4,6,0,22.5
1.57,6,10,1,1,26.5
1.57,6,10,11,1,14.0
7.2,4,2,11,1,40.5
7.2,4,2,10,1,28.0
1.34,3,0,0,1,17.5
1.34,3,0,9,1,8.0
1.41,10,6,1,1,27.5
2.94,3,11,3,0,22.5
2.94,3,11,6,0,16.5
7.46,8,4,0,1,42.5
7.46,8,4,11,1,27.0
3.1,8,11,5,0,11.0
0.92,7,6,12,1,8.0
1.04,4,6,12,1,8.0
2.59,1,8,0,1,23.0
1.34,3,0,0,1,15.0
1.06,8,0,5,0,7.0
1.23,5,1,9,1,6.5
1.35,1,5,0,1,17.5
3.25,0,9,4,0,38.0
3.25,0,9,5,0,11.0
4.72,4,2,10,1,15.0
4.72,4,2,11,1,24.0
3.37,8,7,10,1,9.5
1.04,6,11,4,0,26.0
1.22,8,0,1,1,23.0
1.8,8,10,0,1,19.5
1.19,10,5,4,0,26.0
1.72,6,10,4,0,27.5
1.72,6,10,3,0,19.5
1.72,6,10,2,0,13.5
1.28,5,4,7,0,3.5
1.36,1,5,11,1,12.5
2.8,2,11,9,1,10.0
2.8,2,11,10,1,9.5
3.05,8,11,5,0,11.0
3.05,8,11,4,0,34.0
1.74,9,11,6,0,13.5
1.66,11,9,4,0,26.0
2.3,5,0,5,0,10.5
0.99,4,5,0,1,16.0
2.83,2,11,4,0,38.5
0.61,9,10,4,0,27.5
0.61,9,10,2,0,10.5
2.96,0,6,5,0,11.0
2.01,10,8,4,0,38.0
4.58,4,8,1,1,38.5
4.58,4,8,11,1,20.5
3.0,6,0,6,0,16.5
0.62,11,5,1,1,26.0
0.62,11,5,10,1,7.5
2.62,1,8,12,1,14.0
3.14,11,2,3,0,26.0
3.14,11,2,4,0,34.0
3.14,11,2,7,0,7.0
3.05,11,2,2,0,19.5
0.66,4,9,5,0,9.0
1.4,3,0,4,0,26.0
2.63,6,0,7,0,7.0
2.43,0,5,5,0,10.5
4.74,8,4,12,1,13.0
0.62,5,7,2,0,10.5
0.62,5,7,5,0,7.0
1.04,4,6,1,1,27.0
2.39,2,1,7,0,7.0
2.17,10,8,2,0,19.5
2.51,9,1,4,0,27.5
2.51,9,1,6,0,13.5
1.08,6,7,11,1,11.5
1.35,5,1,4,0,34.0
1.35,5,1,7,0,7.0
1.35,5,1,3,0,22.5
1.35,5,1,2,0,16.5
1.89,1,6,2,0,16.5
1.89,1,6,6,0,16.5
0.97,4,5,7,0,3.5
0.97,4,5,3,0,16.5
1.9,1,6,3,0,22.5
1.8,8,10,1,1,28.0
1.8,8,10,12,1,9.5
1.43,3,0,6,0,11.0
1.43,3,0,4,0,26.0
3.3,8,4,1,1,35.0
0.9,6,7,12,1,7.0
0.66,9,10,5,0,7.0
4.48,3,4,12,1,13.0
1.39,2,0,0,1,15.0
1.25,5,4,12,1,7.0
1.25,5,4,10,1,7.0
1.81,8,10,12,1,9.0
2.03,11,9,5,0,10.5
2.03,11,9,2,0,16.5
2.42,3,1,11,1,15.5
1.64,0,8,1,1,26.5
1.64,0,8,0,1,17.0
2.15,8,10,2,0,16.5
2.96,3,11,4,0,32.5
0.76,5,11,6,0,9.0
1.16,10,5,11,1,12.5
1.23,6,11,0,1,17.0
1.76,5,10,7,0,5.0
1.76,5,10,4,0,27.5
2.44,8,4,1,1,32.5
2.44,8,4,9,1,8.5
1.85,11,9,7,0,7.0
0.75,5,7,5,0,7.0
0.75,5,7,3,0,16.5
1.56,0,2,10,1,8.5
1.56,0,2,1,1,27.0
1.56,0,2,11,1,13.0
2.33,6,0,10,1,9.5
1.86,1,6,6,0,16.5
1.34,3,0,0,1,17.0
2.4,3,1,6,0,13.5
1.07,6,7,2,0,13.5
3.12,3,7,0,1,27.0
3.12,3,7,9,1,10.0
0.92,7,6,10,1,7.0
0.92,7,6,11,1,11.0
0.92,7,6,0,1,16.0
1.21,6,4,1,1,26.0
0.63,9,10,5,0,7.0
0.63,9,10,4,0,26.0
2.86,11,8,1,1,28.5
2.86,11,8,0,1,19.5
2.86,11,8,12,1,8.5
3.01,2,7,12,1,11.5
3.01,2,7,1,1,55.0
1.04,6,11,4,0,26.0
2.98,3,11,3,0,27.5
2.98,3,11,4,0,32.5
2.88,11,8,1,1,34.0
0.68,11,5,9,1,7.0
0.68,11,5,10,1,7.5
0.68,11,5,0,1,15.0
0.92,7,6,12,1,8.0
0.43,9,4,2,0,10.5
0.44,9,4,5,0,7.0
0.44,9,4,7,0,3.5
0.72,5,11,11,1,11.5
1.58,7,9,10,1,11.5
2.62,2,10,10,1,9.5
1.16,11,6,9,1,5.5
0.65,4,9,4,0,26.0
1.28,10,5,3,0,16.5
1.28,10,5,2,0,13.5
2.86,2,11,7,0,7.0
1.43,2,0,9,1,8.5
1.43,2,0,12,1,9.0
2.0,10,8,4,0,30.0
2.0,10,8,3,0,22.5
1.56,0,2,0,1,15.0
1.56,0,2,1,1,26.0
2.5,0,6,5,0,10.5
2.5,0,6,6,0,19.5
2.5,0,6,7,0,7.0
1.91,10,8,12,1,10.5
0.77,5,11,2,0,11.0
0.77,5,11,3,0,16.5
1.36,1,5,10,1,8.5
1.36,1,5,0,1,17.5
1.11,6,11,5,0,7.0
2.86,11,8,1,1,31.5
0.49,7,5,12,1,8.0
4.48,3,4,9,1,14.5
4.48,3,4,0,1,34.0
4.48,3,4,11,1,34.0
4.48,3,4,12,1,20.5
0.94,6,7,12,1,7.0
2.12,8,10,7,0,7.0
0.92,7,6,12,1,7.0
0.92,7,6,9,1,6.0
2.66,3,10,9,1,10.0
2.66,3,10,0,1,21.0
1.79,0,5,1,1,28.5
1.34,3,0,11,1,11.5
1.34,3,0,12,1,7.5
1.34,3,0,0,1,16.0
1.34,3,0,11,1,16.0
1.56,2,0,6,0,11.0
0.43,9,4,7,0,3.5
2.49,9,1,5,0,9.0
2.58,1,9,10,1,9.5
2.58,1,9,12,1,9.5
5.34,2,4,4,0,45.5
5.34,2,4,2,0,27.5
2.72,11,3,11,1,17.5
2.72,11,3,0,1,19.5
2.72,11,3,10,1,9.5
1.85,1,6,2,0,16.5
1.85,1,6,3,0,22.5
1.06,6,7,4,0,26.0
1.06,6,7,3,0,16.5
2.87,2,11,4,0,32.5
0.49,7,5,12,1,7.0
1.35,5,1,1,1,27.5
2.32,3,1,3,0,22.5
2.79,1,2,1,1,30.5
2.79,1,2,0,1,22.5
1.1,8,0,9,1,8.5
1.16,10,5,1,1,27.5
1.16,10,5,11,1,10.5
2.14,8,10,4,0,32.5
4.48,3,4,11,1,20.5
2.32,3,1,9,1,8.0
0.55,7,5,4,0,27.5
1.81,8,10,1,1,27.5
1.81,8,10,10,1,9.0
0.62,11,5,1,1,26.0
0.62,11,5,11,1,11.0
0.62,11,5,9,1,7.0
1.63,11,9,10,1,8.5
1.69,6,11,4,0,27.5
2.01,10,8,6,0,13.5
2.01,10,8,4,0,26.0
2.19,6,1,9,1,9.0
2.93,10,2,4,0,57.5
2.8,2,11,11,1,17.0
0.68,11,5,1,1,27.5
0.68,11,5,0,1,15.0
1.35,9,0,4,0,55.0
3.23,7,8,1,1,36.0
1.16,11,6,0,1,17.5
1.16,11,6,12,1,9.0
1.57,6,10,10,1,9.5
1.86,1,6,3,0,22.5
2.73,1,2,7,0,7.0
3.03,10,2,6,0,16.5
2.14,9,11,12,1,7.5
1.35,5,1,1,1,27.5
3.26,7,8,3,0,27.5
3.26,7,8,4,0,38.5
3.06,8,11,5,0,11.0
3.06,8,11,6,0,16.5
2.32,3,1,1,1,26.0
1.7,5,10,2,0,16.5
0.62,11,5,1,1,27.5
0.62,11,5,12,1,7.5
1.51,9,11,3,0,19.5
1.51,9,11,4,0,26.0
1.64,0,8,1,1,25.0
2.48,9,1,9,1,8.0
1.73,5,10,3,0,19.5
3.37,8,7,0,1,27.0
1.35,6,1,0,1,15.0
1.35,6,1,11,1,11.5
1.35,6,1,10,1,7.5
1.22,4,6,0,1,17.0
2.32,5,0,12,1,9.5
3.3,8,4,1,1,35.5
3.27,7,3,6,0,16.5
4.42,4,3,1,1,41.0
4.42,4,3,0,1,27.5
2.13,9,7,5,0,9.0
1.08,7,6,5,0,7.0
3.04,11,2,10,1,9.5
3.3,8,7,0,1,29.5
2.8,2,11,11,1,17.5
2.8,2,11,10,1,10.5
2.31,0,5,6,0,13.5
2.58,1,9,1,1,28.5
2.58,1,9,11,1,15.5
2.58,1,9,0,1,21.5
3.14,3,7,3,0,26.0
0.98,6,11,12,1,8.5
0.98,6,11,9,1,6.5
1.8,8,10,12,1,9.5
1.21,4,6,5,0,7.0
2.31,2,1,4,0,30.0
3.05,0,5,4,0,38.5
1.5,0,3,11,1,13.0
1.5,0,3,0,1,15.0
2.46,1,3,1,1,31.5
2.98,3,11,7,0,7.0
2.98,3,11,3,0,22.5
4.54,3,4,6,0,22.5
2.46,1,3,12,1,8.5
2.46,1,3,9,1,7.5
3.3,8,4,0,1,24.0
2.73,0,6,1,1,36.0
2.73,0,6,11,1,20.5
2.73,0,6,0,1,27.5
4.72,2,10,6,0,22.5
3.31,8,7,7,0,3.0
1.74,6,10,6,0,13.5
1.74,6,10,7,0,7.0
0.64,4,9,2,0,10.5
0.64,4,9,7,0,3.0
0.64,4,9,5,0,7.0
0.54,7,5,6,0,9.0
2.66,10,3,11,1,16.0
4.45,4,3,2,0,22.5
3.39,7,2,1,1,35.0
0.45,9,4,6,0,9.0
3.39,7,2,0,1,26.0
2.04,0,5,0,1,21.5
2.04,0,5,10,1,12.0
1.76,1,6,2,0,16.5
1.76,1,6,7,0,5.0
3.13,2,7,4,0,34.0
3.3,8,7,1,1,31.0
3.3,8,7,10,1,10.5
3.3,8,7,9,1,9.0
1.92,8,1,11,1,15.0
1.71,11,9,5,0,10.5
1.71,11,9,3,0,22.5
1.35,9,0,7,0,7.0
1.36,5,1,4,0,26.0
2.12,8,10,6,0,16.5
3.07,7,3,10,1,11.0
3.07,7,3,11,1,18.0
3.07,7,3,12,1,11.0
4.48,3,4,1,1,36.0
4.48,3,4,12,1,13.0
2.32,3,1,12,1,9.5
2.32,3,1,10,1,9.5
1.56,0,2,0,1,15.0
0.99,4,5,6,0,10.5
3.07,11,2,6,0,16.5
3.07,11,2,4,0,34.0
3.07,11,2,3,0,26.0
1.07,6,7,2,0,13.5
2.43,1,3,7,0,7.0
2.43,1,3,5,0,9.0
1.21,6,4,11,1,10.5
3.14,7,2,10,1,11.0
3.14,7,2,11,1,18.0
3.14,7,2,12,1,11.0
3.14,7,2,9,1,9.0
3.14,7,2,0,1,24.0
3.04,11,2,4,0,34.0
1.08,6,7,9,1,8.0
1.08,6,7,11,1,13.5
2.46,1,3,12,1,9.5
2.46,1,3,0,1,18.5
2.46,1,3,10,1,9.5
5.31,2,4,4,0,45.5
5.31,2,4,3,0,38.5
2.32,9,1,5,0,16.5
2.73,1,2,3,0,22.5
0.55,9,10,1,1,27.0
3.41,7,2,4,0,80.0
2.54,3,1,5,0,13.5
1.03,7,6,10,1,7.5
0.56,2,4,9,1,6.5
0.56,2,4,12,1,6.5
1.08,6,7,10,1,8.0
1.08,6,7,11,1,14.0
3.39,7,2,1,1,35.0
1.97,8,1,9,1,8.0
2.42,1,8,4,0,32.5
2.42,1,8,3,0,22.5
4.33,4,3,5,0,13.5
3.15,3,7,7,0,7.0
0.64,11,5,2,0,10.5
1.91,10,8,1,1,29.5
1.91,10,8,9,1,8.5
2.8,2,11,11,1,20.0
2.8,2,11,10,1,12.0
1.24,1,5,7,0,5.0
1.24,1,5,5,0,7.0
1.24,1,5,2,0,13.5
3.27,8,11,5,0,16.5
1.41,2,0,0,1,17.0
2.15,8,10,7,0,5.0
2.66,10,3,10,1,9.5
2.66,10,3,0,1,20.5
2.66,10,3,11,1,15.0
2.67,2,10,9,1,12.0
2.67,2,10,10,1,13.5
2.67,2,10,1,1,33.0
2.94,3,11,5,0,10.5
1.45,6,1,3,0,16.5
2.98,10,2,11,1,18.0
2.56,8,11,1,1,27.0
4.48,3,4,11,1,19.5
2.32,3,1,4,0,32.5
1.42,5,1,5,0,7.0
1.5,0,3,9,1,5.5
1.5,0,3,12,1,8.0
1.69,9,11,7,0,7.0
2.66,3,10,11,1,15.0
2.69,10,3,7,0,3.5
2.98,10,2,1,1,32.5
1.04,6,7,2,0,13.5
2.56,8,11,9,1,10.0
3.3,8,7,6,0,16.5
4.55,4,8,9,1,10.0
1.03,6,4,3,0,16.5
3.98,4,3,10,1,13.5
3.98,4,3,1,1,37.0
3.11,2,7,4,0,34.0
3.05,3,7,9,1,10.0
3.06,11,2,7,0,7.0
3.06,11,2,4,0,45.5
3.06,11,2,5,0,10.5
2.79,1,2,1,1,31.5
2.79,1,2,10,1,9.5
0.99,4,5,4,0,26.0
5.28,2,4,4,0,45.5
0.99,4,5,2,0,13.5
2.4,1,3,5,0,11.0
1.37,5,1,3,0,16.5
0.78,5,11,5,0,7.0
0.78,5,11,2,0,11.0
1.28,6,4,3,0,16.5
1.28,6,4,6,0,10.5
1.28,6,4,2,0,13.5
1.28,6,4,7,0,5.0
2.37,9,1,6,0,16.5
2.37,9,1,2,0,16.5
1.31,5,1,7,0,5.0
1.31,5,1,5,0,9.0
1.11,11,6,1,1,26.0
1.16,1,5,2,0,13.5
1.16,1,5,4,0,26.0
1.32,9,0,5,0,9.0
2.45,8,1,6,0,16.5
2.04,6,1,7,0,7.0
1.61,5,10,9,1,9.5
2.33,2,1,2,0,16.5
2.33,2,1,5,0,9.0
2.33,2,1,4,0,30.0
2.33,2,1,7,0,7.0
1.46,1,6,0,1,20.5
1.21,6,4,11,1,11.5
0.39,9,4,0,1,15.0
0.39,9,4,1,1,27.5
1.8,8,10,12,1,8.5
1.74,6,10,5,0,7.0
5.46,2,10,11,1,22.5
1.56,0,2,10,1,7.5
1.34,0,8,10,1,8.5
2.61,1,8,10,1,9.5
2.61,1,8,12,1,9.5
1.94,10,8,11,1,15.0
1.94,10,8,10,1,8.5
0.59,9,10,6,0,11.0
0.91,1,5,9,1,7.5
3.27,7,3,3,0,26.0
2.56,8,11,9,1,10.0
1.63,11,9,0,1,16.5
3.39,7,2,9,1,8.5
4.0,4,8,5,0,13.5
2.72,11,3,9,1,9.0
2.37,3,1,0,1,22.5
3.07,7,3,12,1,11.5
2.62,1,2,2,0,19.5
2.62,1,2,7,0,7.0
0.92,7,6,9,1,5.5
2.84,3,11,0,1,23.0
2.84,3,11,12,1,9.5
1.56,10,6,3,0,22.5
1.56,10,6,6,0,16.5
1.97,0,5,3,0,22.5
1.22,11,6,6,0,11.0
1.08,6,7,9,1,5.5
2.86,2,11,3,0,22.5
0.72,5,11,0,1,16.0
0.72,5,11,1,1,26.0
2.32,2,1,7,0,7.0
1.94,1,6,2,0,16.5
0.56,5,7,11,1,11.5
2.98,10,2,9,1,8.5
2.98,10,2,0,1,27.5
2.98,10,2,1,1,36.0
3.27,7,3,6,0,19.5
3.23,7,8,10,1,11.5
2.66,3,10,10,1,9.5
1.08,6,7,4,0,27.5
2.59,8,1,3,0,22.5
0.49,7,5,11,1,10.5
0.49,7,5,12,1,7.0
3.29,8,7,4,0,38.5
2.58,1,9,12,1,9.5
1.36,1,5,12,1,7.5
1.73,6,10,4,0,34.0
1.73,6,10,7,0,7.0
2.66,10,3,1,1,29.5
4.4,4,3,1,1,39.5
1.21,6,4,12,1,8.5
1.21,6,4,11,1,13.0
0.63,9,10,3,0,16.5
0.63,9,10,4,0,27.5
2.84,3,11,10,1,11.0
3.15,3,7,5,0,10.5
3.15,3,7,7,0,3.0
2.66,3,10,1,1,32.5
3.3,8,7,9,1,10.0
2.01,10,8,2,0,16.5
1.38,9,11,4,0,27.5
1.38,9,11,6,0,10.5
1.38,9,11,2,0,13.5
3.3,8,4,10,1,11.0
1.9,7,9,7,0,5.0
1.9,7,9,6,0,13.5
1.52,9,11,3,0,22.5
1.52,9,11,4,0,27.5
1.61,5,10,11,1,14.0
3.99,6,0,9,1,16.5
1.65,5,10,12,1,15.5
1.23,6,11,12,1,7.5
1.23,6,11,10,1,7.5
0.02,10,9,11,1,9.5
0.02,10,9,1,1,27.5
1.95,0,5,6,0,16.5
2.38,2,1,11,1,15.0
4.53,3,4,6,0,22.5
4.53,3,4,2,0,22.5
1.21,10,5,7,0,5.0
1.21,10,5,3,0,19.5
1.71,5,10,6,0,13.5
3.05,11,2,10,1,11.5
2.41,1,8,2,0,16.5
2.41,1,8,6,0,16.5
1.22,10,9,2,0,13.5
1.34,9,0,4,0,27.5
1.34,9,0,7,0,5.0
1.34,9,0,5,0,9.0
2.94,3,11,3,0,27.5
2.59,1,8,12,1,11.0
0.44,9,4,3,0,16.5
1.48,0,3,5,0,7.0
1.45,0,8,3,0,16.5
1.45,0,8,7,0,5.0
2.91,0,6,6,0,19.5
1.34,3,0,1,1,26.5
3.07,7,3,11,1,17.5
2.79,1,2,1,1,32.5
4.53,4,2,2,0,27.5
2.38,3,1,6,0,13.5
0.56,5,7,0,1,15.0
1.16,11,6,1,1,26.5
4.54,3,4,5,0,16.5
4.54,3,4,7,0,10.5
1.68,5,10,6,0,13.5
3.02,6,0,7,0,9.0
2.84,3,11,12,1,9.5
2.84,3,11,10,1,9.5
2.72,11,3,0,1,23.0
1.5,7,9,1,1,27.0
2.98,10,2,1,1,37.5
2.27,0,9,1,1,26.5
1.5,0,3,12,1,9.0
1.0,6,11,0,1,16.0
3.23,7,3,3,0,27.5
2.86,11,8,1,1,32.0
2.86,11,8,12,1,10.5
2.77,11,3,7,0,7.0
0.53,7,5,6,0,9.0
0.53,7,5,4,0,27.5
2.72,11,3,10,1,11.0
2.72,11,3,12,1,11.0
2.72,11,3,9,1,9.0
2.57,1,9,7,0,7.0
1.41,2,0,10,1,8.0
1.41,2,0,0,1,18.0
4.44,2,4,12,1,11.5
3.46,7,2,3,0,27.5
3.46,7,2,2,0,22.5
3.22,7,8,12,1,10.5
0.63,4,9,12,1,7.0
0.63,4,9,1,1,27.0
5.7,2,4,0,1,35.0
5.7,2,4,12,1,15.0
2.32,3,1,12,1,8.5
4.15,4,8,2,0,26.0
2.56,8,11,12,1,10.5
1.61,5,10,9,1,10.0
1.61,5,10,0,1,19.5
0.39,9,4,12,1,7.0
3.02,6,0,3,0,47.5
1.84,7,9,7,0,5.0
1.84,7,9,2,0,16.5
3.06,11,2,7,0,7.0
1.21,6,4,0,1,15.0
1.21,6,4,11,1,11.0
1.23,6,11,10,1,8.0
3.04,6,0,6,0,19.5
2.99,10,2,7,0,7.0
2.99,10,2,2,0,19.5
1.35,5,1,10,1,7.5
2.84,3,11,9,1,9.0
3.21,7,8,2,0,22.5
2.77,3,10,1,1,31.0
2.88,2,11,2,0,19.5
2.88,2,11,7,0,7.0
2.88,2,11,4,0,34.0
1.64,0,8,9,1,10.0
2.33,6,0,0,1,19.5
2.33,6,0,9,1,9.0
2.74,8,4,4,0,34.0
1.18,10,5,4,0,27.5
1.18,10,5,2,0,13.5
1.35,9,0,7,0,3.5
1.35,9,0,5,0,7.0
3.52,7,2,4,0,34.0
3.52,7,2,3,0,26.0
1.01,6,11,0,1,17.0
1.56,0,2,11,1,22.5
1.56,0,2,0,1,16.0
1.39,2,0,0,1,16.0
2.22,9,1,6,0,13.5
2.22,9,1,4,0,30.0
1.39,9,1,2,0,13.5
1.39,9,1,6,0,10.5
1.36,9,0,2,0,30.0
2.84,3,11,1,1,29.5
1.07,6,11,6,0,13.5
3.53,7,2,4,0,52.5
3.53,7,2,3,0,38.0
3.07,11,2,2,0,19.5
1.23,5,1,1,1,27.0
1.23,5,1,0,1,17.0
1.23,5,1,9,1,8.5
1.23,5,1,10,1,8.5
1.06,6,11,5,0,9.0
2.4,3,1,7,0,7.0
3.04,11,2,9,1,7.5
0.72,5,7,6,0,11.0
2.45,8,1,6,0,16.5
1.35,5,1,12,1,8.0
1.35,5,1,11,1,13.5
3.39,7,2,10,1,13.0
0.54,4,9,0,1,15.0
1.18,10,9,6,0,13.5
1.18,10,9,3,0,22.5
1.18,10,9,2,0,16.5
4.74,4,2,0,1,36.0
3.19,3,7,6,0,16.5
2.15,9,11,6,0,13.5
2.15,9,11,3,0,19.5
0.62,9,10,7,0,3.0
1.35,11,6,9,1,9.0
1.3,10,9,0,1,16.5
1.71,11,9,6,0,16.5
1.36,1,5,0,1,17.0
6.26,9,0,10,1,13.0
2.29,7,9,9,1,9.0
2.45,1,8,7,0,5.0
1.36,1,5,6,0,11.0
3.3,8,4,1,1,34.0
3.3,8,4,9,1,10.0
3.3,8,4,0,1,23.5
1.52,10,5,3,0,16.5
1.52,10,5,4,0,26.0
1.52,10,5,2,0,13.5
3.07,8,11,2,0,22.5
0.67,11,5,3,0,16.5
5.56,2,4,9,1,14.0
3.46,0,9,9,1,12.0
2.8,2,11,10,1,10.5
1.11,8,0,4,0,47.5
1.04,4,6,12,1,8.5
1.04,4,6,10,1,8.5
1.04,4,6,0,1,15.0
1.41,5,1,1,1,26.0
1.41,5,1,0,1,18.5
3.14,2,7,4,0,32.5
2.5,0,6,5,0,10.5
2.5,0,6,7,0,9.0
2.86,11,8,0,1,23.0
2.86,11,8,11,1,16.0
5.56,2,4,9,1,13.0
2.05,9,11,3,0,22.5
2.05,9,11,7,0,7.0
1.23,5,1,11,1,15.0
4.48,3,4,0,1,32.0
2.51,0,6,3,0,22.5
1.08,6,7,12,1,7.0
1.69,9,11,7,0,7.0
1.53,1,6,1,1,28.5
1.71,11,9,0,1,20.5
1.46,2,0,2,0,13.5
1.77,9,11,7,0,5.0
0.39,9,4,1,1,27.0
2.5,1,9,11,1,15.0
2.5,1,9,10,1,10.5
1.1,10,9,2,0,13.5
2.72,11,3,0,1,20.5
1.57,6,10,11,1,12.5
1.0,6,4,2,0,13.5
3.39,7,2,0,1,23.0
2.58,10,8,4,0,30.0
1.53,10,6,2,0,19.5
0.72,5,11,0,1,15.5
2.98,10,2,1,1,30.5
1.19,4,6,3,0,16.5
3.04,11,2,1,1,32.0
3.04,11,2,0,1,20.5
3.04,11,2,9,1,8.5
1.74,6,10,2,0,16.5
1.3,10,9,11,1,16.5
1.3,10,9,1,1,27.5
3.08,8,11,12,1,11.5
